index,account,postdate,tweet,link,topic_tag,comments,retweets,likes,shares,replysource
160,sashi.cat,2025-11-23T10:48:54.000Z,"sashi.catVerified Sehat sehat ya semua, btw skrg lagi musim pancaroba, anak anak jangan lupa vaksin kalau belum vaksin, kalau udah jangan lupa kasih vitamin atau suplemen, dan yg paling penting jaga kebersihan dan kelembapan ruangan mengkekk🌹🐱  Translate Sehat sehat ya semua, btw skrg lagi musim pancaroba, anak anak jangan lupa vaksin kalau belum vaksin, kalau udah jangan lupa kasih vitamin atau suplemen, dan yg paling penting jaga kebersihan dan kelembapan ruangan mengkekk🌹🐱",https://www.threads.com/@sashi.cat/post/DRZW01CE7i0,"",0,0,0,0,NaN
161,tridchildod,2025-05-09T03:34:29.000Z,"Stop Vaksin, anak saya salah satu korban Vaksin , setelah vaksin bawaannya flu melulu , kalau keadaan anakku seperti ini siapa yang tanggung jawab, Pak Menteri  tolong jngn di korbankan rakyatnya,  Keluar dari WHO ,  Indonesia bisa mengobati dirinya sendiri, kembangkan obat herbal , indonesia kaya dengan rempah2, Bapak aja duluan Uji Coba  Translate Stop Vaksin, anak saya salah satu korban Vaksin , setelah vaksin bawaannya flu melulu , kalau keadaan anakku seperti ini siapa yang tanggung jawab, Pak Menteri  tolong jngn di korbankan rakyatnya,  Keluar dari WHO ,  Indonesia bisa mengobati dirinya sendiri, kembangkan obat herbal , indonesia kaya dengan rempah2, Bapak aja duluan Uji Coba rosi_kompastv rosi_kompastv",https://www.threads.com/@tridchildod/post/DJavuFSyA_K,"",0,0,0,0,NaN
162,hnsarum,2025-10-20T03:27:26.000Z,"Bu Ibu kalian tim mana imunisasi di DSA tapa demam apa imunisasi di bidan? Alasanya apa?  Translate Bu Ibu kalian tim mana imunisasi di DSA tapa demam apa imunisasi di bidan? Alasanya apa?",https://www.threads.com/@hnsarum/post/DQBBR9ZEika,"",0,0,0,0,NaN
163,sitaevita,2025-10-20T05:29:36.000Z,"Vaksin tu banyak dan panjang durasinya, jadi aku lebih milih berstrategi yang dapet subsidi gratis ambil ke puskesmas, yang berbayar ke DSA ato rumah vaksin. Biar bisa terpenuhi semua. Vaksin di puskesmas Alhamdulillah di anakku masih teratasi demamnya.  Translate Vaksin tu banyak dan panjang durasinya, jadi aku lebih milih berstrategi yang dapet subsidi gratis ambil ke puskesmas, yang berbayar ke DSA ato rumah vaksin. Biar bisa terpenuhi semua. Vaksin di puskesmas Alhamdulillah di anakku masih teratasi demamnya.",https://www.threads.com/@sitaevita/post/DQBPQtCANaY,"",0,0,0,0,NaN
164,bermatakaca,2025-08-26T12:17:26.000Z,"buat yg anti vaksin please jgn masukin anaknya di sekolah umum, kasih homeschooling aja. jgn maen sama anak2 lain kerem di rumah aja. 🫡🙏  Translate buat yg anti vaksin please jgn masukin anaknya di sekolah umum, kasih homeschooling aja. jgn maen sama anak2 lain kerem di rumah aja. 🫡🙏",https://www.threads.com/@bermatakaca/post/DN0WNr00jAg,"",80,0,4000,0,NaN
165,chintia_as17,2025-08-26T14:41:17.000Z,"anak saya 4 , 2 vaksin lengkap, 2 lagi nggak sama sekali kecuali saat lahir doang gatau disuntik apaan. daya tahan tubuh lebih kuat yg ga vaksin, sangat aktif , hampir jrg sakit. yg vaksin malah mondar mandir rumah sakit ada aja sakitnya. akhirnya apa ? saya menyesal 2 anak saya divaksin  Translate anak saya 4 , 2 vaksin lengkap, 2 lagi nggak sama sekali kecuali saat lahir doang gatau disuntik apaan. daya tahan tubuh lebih kuat yg ga vaksin, sangat aktif , hampir jrg sakit. yg vaksin malah mondar mandir rumah sakit ada aja sakitnya. akhirnya apa ? saya menyesal 2 anak saya divaksin",https://www.threads.com/@chintia_as17/post/DN0mrRX0qk6,"",0,0,0,0,NaN
166,feraidrn,2025-06-28T06:23:21.000Z,"Apa iyasi imunisasi dpt semengerikan itu kalo di Puskes dibanding DSA🙂🥲  Translate Apa iyasi imunisasi dpt semengerikan itu kalo di Puskes dibanding DSA🙂🥲",https://www.threads.com/@feraidrn/post/DLbyypSzZSn,"",0,0,0,0,NaN
167,alrihlaa,2025-12-08T09:14:53.000Z,"Ternyata Ini Salah satu ujian terberatnya  #vaksin #umroh #vaksinpolio #vaksinmeningitis  Translate Ternyata Ini Salah satu ujian terberatnya  #vaksin #umroh #vaksinpolio #vaksinmeningitis",https://www.threads.com/@alrihlaa/post/DR_z_eCEoWM,"",0,0,0,0,NaN
168,snny_95,2025-11-15T03:30:03.000Z,"Hari ini vaksin cacar sama hepatitis A, agak kaget ternyata gak di cover perusahaan. Januari jadwal vaksin pcv booter sama hepatitis A dosis 2.  Ibu ibu kalian vaksin anak sampe umur berapa ya? Apakah vaksin booster itu penting?  Translate 1/2 Hari ini vaksin cacar sama hepatitis A, agak kaget ternyata gak di cover perusahaan. Januari jadwal vaksin pcv booter sama hepatitis A dosis 2.  Ibu ibu kalian vaksin anak sampe umur berapa ya? Apakah vaksin booster itu penting?",https://www.threads.com/@snny_95/post/DRD-P41kmGf,"",0,0,0,0,NaN
169,nurliyyyyyyy,2025-08-17T15:34:08.000Z,"Seiring dengan pertambahan bilangan cucukan vaksin campak tambahan (Measles Rubella), pertambahan AEFI juga makin meningkat naik. Nak ambil risiko? Silakan.. jangan kata antivaksin tak peringat😌 Seiring dengan pertambahan bilangan cucukan vaksin campak tambahan (Measles Rubella), pertambahan AEFI juga makin meningkat naik. Nak ambil risiko? Silakan.. jangan kata antivaksin tak peringat😌 Yg menyesal tak sudah lepas anak sakit ada, yg menyesal sbb x ikut cakap suami supaya jgn cucuk pon ada. Yg menyesal tak sudah lepas anak sakit ada, yg menyesal sbb x ikut cakap suami supaya jgn cucuk pon ada. Kpd anak2 yg terkesan, semoga cepat sembuh🤲 Kpd parents yg masih percaya vaksin, semoga mendapat petunjuk🤲  Translate Kpd anak2 yg terkesan, semoga cepat sembuh🤲 Kpd parents yg masih percaya vaksin, semoga mendapat petunjuk🤲",https://www.threads.com/@nurliyyyyyyy/post/DNdhkfgzVw_,"Aefi MR",0,0,0,0,NaN
170,hidhayahsulaiman,2025-10-08T10:38:39.000Z,"Anak kena demam campak. Biasanya bagi air kelapa cepat baik tak? Anak kena demam campak. Biasanya bagi air kelapa cepat baik tak?",https://www.threads.com/@hidhayahsulaiman/post/DPi5F0FkhZp,"",0,0,0,0,NaN
171,dr.merryforkids,2025-05-14T06:17:47.000Z,"Seorang ibu bertanya kepada saya, saat saya sedang memberikan vaksin BCG ke anaknya. “Dok, apakah normal, mata anak saya sering juling?” Ini pertanyaan sangat sering ditanyakan kepada saya. Apalagi oleh seorang “new mom”. Normal atau tidak? Sini saya bahas!  Translate 1/8 Seorang ibu bertanya kepada saya, saat saya sedang memberikan vaksin BCG ke anaknya. “Dok, apakah normal, mata anak saya sering juling?” Ini pertanyaan sangat sering ditanyakan kepada saya. Apalagi oleh seorang “new mom”. Normal atau tidak? Sini saya bahas!",https://www.threads.com/@dr.merryforkids/post/DJn6YlZS0ww,"Mata Juling Pada Bayi",0,0,0,0,NaN
172,nurulmurniyati_,2025-09-29T11:20:59.000Z,"📌 Vaksin ada dua kategori: 📌 Vaksin ada dua kategori: 1. Wajib (dalam jadual KKM) – contoh BCG, Hep B, DTaP, Polio, Hib, MMR. Ni memang penting sebab cegah penyakit bahaya & diberi percuma di klinik kerajaan. 1. Wajib (dalam jadual KKM) – contoh BCG, Hep B, DTaP, Polio, Hib, MMR. Ni memang penting sebab cegah penyakit bahaya & diberi percuma di klinik kerajaan. 2. Pilihan / tambahan – contoh Rotavirus, Influenza, Varicella (chickenpox), Hepatitis A, Pneumococcal (dulu tambahan, sekarang dah termasuk dalam jadual baru).  Translate 1/2 2. Pilihan / tambahan – contoh Rotavirus, Influenza, Varicella (chickenpox), Hepatitis A, Pneumococcal (dulu tambahan, sekarang dah termasuk dalam jadual baru).",https://www.threads.com/@nurulmurniyati_/post/DPLyx7cic0e,"",0,0,0,0,NaN
173,nurliyyyyyyy,2025-10-06T23:58:23.000Z,"Seram ehh.. berpusu2 parents nak vaxx anak kecik dorang semata2 takut dgn influenza dll… kalaulah parents amik tau ttg kandungan vaksin tuh.. dh sedar nanti itulah yg paling parents menyesal ambil.  Translate Seram ehh.. berpusu2 parents nak vaxx anak kecik dorang semata2 takut dgn influenza dll… kalaulah parents amik tau ttg kandungan vaksin tuh.. dh sedar nanti itulah yg paling parents menyesal ambil.",https://www.threads.com/@nurliyyyyyyy/post/DPfLBgDE0YV,"",0,0,0,0,NaN
174,ayumi__wong,2025-07-30T17:23:04.000Z,"Mommies ambil vaksin Rotavirus kat klinik swasta ke? Berapa harga....haritu anak cucuk 4 bulan tak tanya pula nurse masa tu pasal vaksin Rota ni  Translate Mommies ambil vaksin Rotavirus kat klinik swasta ke? Berapa harga....haritu anak cucuk 4 bulan tak tanya pula nurse masa tu pasal vaksin Rota ni",https://www.threads.com/@ayumi__wong/post/DMvXujWSk70,"",0,0,0,0,NaN
175,ainun.khaidzi,2025-07-06T16:23:48.000Z,"Korang amik tak vaksin rotavirus for baby?  Translate Korang amik tak vaksin rotavirus for baby?",https://www.threads.com/@ainun.khaidzi/post/DLxd3dTyeNI,"",0,0,0,0,NaN
176,riayoanita,2025-08-24T15:42:34.000Z,"Hoax vaksin MMR bikin autis = mitos ❌ Hoax vaksin MMR bikin autis = mitos ❌ Dampak nyata:  ✅ KLB ✅ Anak sakit berat ✅ Meninggal. Dampak nyata:  ✅ KLB ✅ Anak sakit berat ✅ Meninggal. Semua lembaga kesehatan dunia sepakat: AMAN & PENTING. Semua lembaga kesehatan dunia sepakat: AMAN & PENTING. 💉 Vaksin melindungi, hoax membahayakan. 💉 Vaksin melindungi, hoax membahayakan. Pilih yang benar untuk masa depan anak kita. 🌟 Pilih yang benar untuk masa depan anak kita. 🌟 #riayoanita  #campak #imunisasi #dokteranak  Translate #riayoanita  #campak #imunisasi #dokteranak",https://www.threads.com/@riayoanita/post/DNvkGYK5Bsn,"",0,0,0,0,NaN
177,iamkim.ishulk,2025-09-11T15:33:55.000Z,"Today my 4 year old daughter received her FREE Measles & Rubella (MR) booster shot! 💉✨ Today my 4 year old daughter received her FREE Measles & Rubella (MR) booster shot! 💉✨ We did it at Sunway Medical Centre Damansara . @sunwaymedicaldamansara We did it at Sunway Medical Centre Damansara . @sunwaymedicaldamansara The best part?  There was no queue at all. I feel not many parents know about this, so I’m sharing here to spread the word. 1/3 The best part?  There was no queue at all. I feel not many parents know about this, so I’m sharing here to spread the word.",https://www.threads.com/@iamkim.ishulk/post/DOd5azliZ1c,"FreeJab",0,0,0,0,NaN
178,qurratulainizafira,2025-08-05T07:01:55.000Z,"Done cucuk vaksin Measles Rubella (MR). Nurse ckp side effect mcm biasa. Btw abg tanya tadi “lepas cucuk ni jadi boiboy ke mama?” 🤭 Done cucuk vaksin Measles Rubella (MR). Nurse ckp side effect mcm biasa. Btw abg tanya tadi “lepas cucuk ni jadi boiboy ke mama?” 🤭",https://www.threads.com/@qurratulainizafira/post/DM9tacLzDJC,"",0,0,0,0,NaN
179,devipersari,2025-09-15T15:37:23.000Z,"devipersariVerified DELET SOON DELET SOON mau nanya dongg barangkali disini ada yg ke Puskesmas dan juga DSA, ini kan imunisasi di puskesmas cuman sampai 4 bulan, lalu kembali lagi imunisasi di 9bulan… Nah mau tanya dong kak, apakah di usia 5 sampai dengan 8bulan ada Imunisasinya??  Translate 1/2 mau nanya dongg barangkali disini ada yg ke Puskesmas dan juga DSA, ini kan imunisasi di puskesmas cuman sampai 4 bulan, lalu kembali lagi imunisasi di 9bulan… Nah mau tanya dong kak, apakah di usia 5 sampai dengan 8bulan ada Imunisasinya??",https://www.threads.com/@devipersari/post/DOoM_sFiWIi,"",0,0,0,0,NaN
180,wlndrdnlw,2025-12-13T12:36:18.000Z,"Sharing is Caring. Minggu depan insya Allah bayiku otw imunisasi DPT 1. Ada beberapa hal yg mau aku tanya, smoga ada yg berkenan mau bantu jawab hehe. 1. Kebetulan aku kn dbf, kan DPT itu disuntik di area paha. Gmna caranya spy pda saat aku sdg menyusui, ga nyenggol area suntikannya? 2. Cek suhu bayi tiap berapa jam sekali ya? 3. Boleh kasih tau rumus pemberian pct ga? Katanya kan sesuai BB anak. 4. Boleh dimandiin ga pas abis suntik? Misalkan suntiknya siang, nah sorenya perlu dimandiin ga?  Translate 1/2 Sharing is Caring. Minggu depan insya Allah bayiku otw imunisasi DPT 1. Ada beberapa hal yg mau aku tanya, smoga ada yg berkenan mau bantu jawab hehe. 1. Kebetulan aku kn dbf, kan DPT itu disuntik di area paha. Gmna caranya spy pda saat aku sdg menyusui, ga nyenggol area suntikannya? 2. Cek suhu bayi tiap berapa jam sekali ya? 3. Boleh kasih tau rumus pemberian pct ga? Katanya kan sesuai BB anak. 4. Boleh dimandiin ga pas abis suntik? Misalkan suntiknya siang, nah sorenya perlu dimandiin ga?",https://www.threads.com/@wlndrdnlw/post/DSNDBPjCeh9,"Mom Threads",0,0,0,0,NaN
181,dreeblissa1,2025-06-18T09:50:56.000Z,"Abis imunisasi DPT 1, demam udah 3 hari naik turun 37-38°c. Sore ini hampir menyentuh 39°c, kasian banget. Apa perlu periksa ke puskesmas/dokter, padahal udah diresepin obat sama bidan yang nyuntik?  Translate Abis imunisasi DPT 1, demam udah 3 hari naik turun 37-38°c. Sore ini hampir menyentuh 39°c, kasian banget. Apa perlu periksa ke puskesmas/dokter, padahal udah diresepin obat sama bidan yang nyuntik?",https://www.threads.com/@dreeblissa1/post/DLCamVaSvgd,"imunisasi dpt 1",0,0,0,0,NaN
182,oshintaarruhtyandriana,2025-11-21T01:19:40.000Z,"BB bayi 3 bulan 8,4 kg dan Imunisasi DPT 3 lengkap siap siap begadang  Translate BB bayi 3 bulan 8,4 kg dan Imunisasi DPT 3 lengkap siap siap begadang",https://www.threads.com/@oshintaarruhtyandriana/post/DRTL_yQAR1G,"",0,0,0,0,NaN
183,desipermata_97,2025-10-07T18:28:29.000Z,"Ada yg anaknya habis imunisasi DPT 1 ?  Berapa hari demamnya ya? Sudah hari ke 4 masih demam 37,7 ... padahal sudah minum sanmol...  Translate Ada yg anaknya habis imunisasi DPT 1 ?  Berapa hari demamnya ya? Sudah hari ke 4 masih demam 37,7 ... padahal sudah minum sanmol...",https://www.threads.com/@desipermata_97/post/DPhKEIzjzvc,"",0,0,0,0,NaN
184,ferdinza,2025-10-29T03:18:13.000Z,"✨caraku melalui imunisasi dpt 1 anti paha nyeri dan demam mentok 37drjt club✨ ✨caraku melalui imunisasi dpt 1 anti paha nyeri dan demam mentok 37drjt club✨ 1. setelah pulang dari posyandu, ganti baju tipis nyaman dan kompres bekas suntikan dengan air dingin. kalau aku pakai es batu dibalut kain bersih. 5 menitan aja.  Translate 1/6 1. setelah pulang dari posyandu, ganti baju tipis nyaman dan kompres bekas suntikan dengan air dingin. kalau aku pakai es batu dibalut kain bersih. 5 menitan aja.",https://www.threads.com/@ferdinza/post/DQYLYYLkggr,"imunisasi dpt 1",0,0,0,0,NaN
185,sikaharumahs,2025-06-22T22:43:11.000Z,"ibuibu, kira2 imunisasi pcv mending ambil yg subsidi pemerintah atau ambil pcv15/pcv20 yaa? bedanya apa? sama bikin demam tidakk?  Translate ibuibu, kira2 imunisasi pcv mending ambil yg subsidi pemerintah atau ambil pcv15/pcv20 yaa? bedanya apa? sama bikin demam tidakk?",https://www.threads.com/@sikaharumahs/post/DLOGJ96zP-q,"imunisasi",0,0,0,0,NaN
186,medistadista,2025-11-01T20:55:55.000Z,"Mau minta saran temen” kalau imunisasi anak itu baiknya cukup di puskesmas aja atau lebih baik di DSA aja ya? Bedanya apa ya? Baru mau imunisasi BCG kalau di puskesmas gratis kalau di DSA harus bayar 350.000?  Itu imunisasi yang sama atau berbeda ya kualitasnya? Apakah jenis BCG ada banyak? Terus kalau imunisasi polio tetes 1 itu apakah harus atau engga ya? Cari dimana” daerah surabaya kosong.. apakah ada info imunisasi Polio tetes 1 itu adanya dmn ya?  Translate Mau minta saran temen” kalau imunisasi anak itu baiknya cukup di puskesmas aja atau lebih baik di DSA aja ya? Bedanya apa ya? Baru mau imunisasi BCG kalau di puskesmas gratis kalau di DSA harus bayar 350.000?  Itu imunisasi yang sama atau berbeda ya kualitasnya? Apakah jenis BCG ada banyak? Terus kalau imunisasi polio tetes 1 itu apakah harus atau engga ya? Cari dimana” daerah surabaya kosong.. apakah ada info imunisasi Polio tetes 1 itu adanya dmn ya?",https://www.threads.com/@medistadista/post/DQhyzvfE0T2,"imunisasi",0,0,0,0,NaN
187,ramdyaniiii,2025-09-09T12:54:33.000Z,"Temen-temen, aku abis imunisasi DPT1, pertama kali aku demam, jadi tambah rewel, maunya di gendong ibuk, seharian ga mau senyum, doain aku yaaaa :)  Translate Temen-temen, aku abis imunisasi DPT1, pertama kali aku demam, jadi tambah rewel, maunya di gendong ibuk, seharian ga mau senyum, doain aku yaaaa :)",https://www.threads.com/@ramdyaniiii/post/DOYdWS0k1iX,"",0,0,2700,0,NaN
188,ibuibubiasaja,2025-11-15T02:32:45.000Z,"Happy nya emak2 tuh sekarang rotarix sama prevenar udah dicover pemerintah dan bisa dapet di puskesmas. Kata bu bidan bentar lagi hexaxim juga bakal terdistribusi. Wwoowwww happy sekali aku (dan dompetku) hahahaha  Translate Happy nya emak2 tuh sekarang rotarix sama prevenar udah dicover pemerintah dan bisa dapet di puskesmas. Kata bu bidan bentar lagi hexaxim juga bakal terdistribusi. Wwoowwww happy sekali aku (dan dompetku) hahahaha",https://www.threads.com/@ibuibubiasaja/post/DRD3sOlDy1b,"imunisasi",0,0,0,0,NaN
189,theasianparent_id,2025-09-30T08:45:30.000Z,"theasianparent_idVerified 🛡️Parents, ini dia Jadwal Imunisasi Anak Usia 0-18 Tahun 💖 🛡️Parents, ini dia Jadwal Imunisasi Anak Usia 0-18 Tahun 💖 Saat imunisasi, jaga kenyamanan si Kecil dengan tidak melakukan lebih dari 3 jenis vaksin dalam 1 kali kunjungan. Saat imunisasi, jaga kenyamanan si Kecil dengan tidak melakukan lebih dari 3 jenis vaksin dalam 1 kali kunjungan. Yuk, bawa si Kecil imunisasi demi kesehatan di masa depan! ✨ Yuk, bawa si Kecil imunisasi demi kesehatan di masa depan! ✨ #imunisasianak #vaksinanak #kesehatananak #anaksehat #tipskesehatan  Translate #imunisasianak #vaksinanak #kesehatananak #anaksehat #tipskesehatan",https://www.threads.com/@theasianparent_id/post/DPOFyEUgY_f,"",0,0,0,0,NaN
