index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
"2121","Husna Nasution","2026-03-12T10:44:00.000Z","Mandikan sama bubuk PK  kak hilang itu","","0","0","0","-1","https://web.facebook.com/mila.c.ctia.12/posts/pfbid0AeC9Y7dj3G9b5wSPKfrHz2HVwPj2Vyp1ZYxnTUwPqqwuhpJxbGnRJh4EYjvNfiEsl"
"2122","Solekhatus Siam","2026-03-11T01:14:00.000Z","Kalau ditempatku namanya giduan Bun kalau ngk salah ,bisa dibilang alergi entah alergi angin alergi dingin kalau kaya gitu jangan kena air/mandi kasih bedak gatal / minyak angin","","0","0","0","-1","https://web.facebook.com/mila.c.ctia.12/posts/pfbid0AeC9Y7dj3G9b5wSPKfrHz2HVwPj2Vyp1ZYxnTUwPqqwuhpJxbGnRJh4EYjvNfiEsl"
"2123","Mifta Isqueen","2026-03-11T07:43:00.000Z","Imunisasi campak tidak menjamin anak tidak terkena campak","","0","0","0","-1","https://web.facebook.com/mila.c.ctia.12/posts/pfbid0AeC9Y7dj3G9b5wSPKfrHz2HVwPj2Vyp1ZYxnTUwPqqwuhpJxbGnRJh4EYjvNfiEsl"
"2124","Jidan Zidan Zidan","2026-03-11T10:50:00.000Z","Kasih mandi kn air kelapa","","0","0","0","-1","https://web.facebook.com/mila.c.ctia.12/posts/pfbid0AeC9Y7dj3G9b5wSPKfrHz2HVwPj2Vyp1ZYxnTUwPqqwuhpJxbGnRJh4EYjvNfiEsl"
"2125","Khania Olshoop","2026-03-11T12:39:00.000Z","Anak ku juga sekarang lg sakit campak bun","","0","0","0","-1","https://web.facebook.com/mila.c.ctia.12/posts/pfbid0AeC9Y7dj3G9b5wSPKfrHz2HVwPj2Vyp1ZYxnTUwPqqwuhpJxbGnRJh4EYjvNfiEsl"
"2126","Riana Ibuknya Dilan","2026-03-11T13:26:00.000Z","Yaallah dek semoga cpt sembuh","","0","0","0","-1","https://web.facebook.com/mila.c.ctia.12/posts/pfbid0AeC9Y7dj3G9b5wSPKfrHz2HVwPj2Vyp1ZYxnTUwPqqwuhpJxbGnRJh4EYjvNfiEsl"
"2127","Yulianti Laude","2026-03-30T09:30:00.000Z","edukasi kesehatan, jalan dan makan untuk hilangkan stress, perbekalan anak sekolah, olahraga teratur.. https://www.facebook.com/yulianti.laude/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/yulianti.laude/posts/pfbid06kM3tzqoAye6L4dgqjwmtFXRnbnpjAuks4srHYHKYQRDDpE7bvEn3YWAbCutBKWtl"
"2128","Athalia Yosina Yomaki","2026-03-30T21:18:00.000Z","Benar, terima kasih atas informasinya","","0","0","0","-1","https://web.facebook.com/yulianti.laude/posts/pfbid06kM3tzqoAye6L4dgqjwmtFXRnbnpjAuks4srHYHKYQRDDpE7bvEn3YWAbCutBKWtl"
"2129","Jackson Marzuki","2026-03-31T10:17:00.000Z","Trima kasih infonya ibu dokter","","0","0","0","-1","https://web.facebook.com/yulianti.laude/posts/pfbid06kM3tzqoAye6L4dgqjwmtFXRnbnpjAuks4srHYHKYQRDDpE7bvEn3YWAbCutBKWtl"
"2130","Caress Septia","2026-03-30T10:09:00.000Z","Ijin share ya bu..","","0","0","0","-1","https://web.facebook.com/yulianti.laude/posts/pfbid06kM3tzqoAye6L4dgqjwmtFXRnbnpjAuks4srHYHKYQRDDpE7bvEn3YWAbCutBKWtl"
"2131","Indry Mond","2026-03-30T12:53:00.000Z","Oh campak yg seperti ini to","","0","0","0","-1","https://web.facebook.com/yulianti.laude/posts/pfbid06kM3tzqoAye6L4dgqjwmtFXRnbnpjAuks4srHYHKYQRDDpE7bvEn3YWAbCutBKWtl"
"2132","Jannah Kirana","2026-03-30T09:37:00.000Z","Sekarang lg musim campak","","0","0","0","-1","https://web.facebook.com/yulianti.laude/posts/pfbid06kM3tzqoAye6L4dgqjwmtFXRnbnpjAuks4srHYHKYQRDDpE7bvEn3YWAbCutBKWtl"
"2133","Jenny Sengkey","2026-03-30T10:09:00.000Z","Terima kasih edukasinya dokter","","0","0","0","-1","https://web.facebook.com/yulianti.laude/posts/pfbid06kM3tzqoAye6L4dgqjwmtFXRnbnpjAuks4srHYHKYQRDDpE7bvEn3YWAbCutBKWtl"
